"concept_id","concept_name","concept_code","vocabulary_id"
45572163,"Pneumonia in mycoses","J17.2","ICD10"
44813169,"[X]Pneumonia in other diseases classified elsewhere","442341000000102","SNOMED"
45567274,"Cryptogenic organizing pneumonia","J84.116","ICD10CM"
45552902,"Ventilator associated pneumonia","J95.851","ICD10"
35207952,"Bronchopneumonia, unspecified organism","J18.0","ICD10"
4154776,"Whooping cough-like syndrome","271567008","SNOMED"
4110041,"Pneumonia with infectious diseases EC NOS","195913007","SNOMED"
4110510,"Chickenpox pneumonia","195911009","SNOMED"
45538476,"Other viral pneumonia","J12.8","ICD10"
46269708,"Bronchopneumonia due to anaerobic bacteria","10625031000119100","SNOMED"
4190647,"Pneumocystosis pneumonia","415125002","SNOMED"
45548107,"Pneumonia, organism unspecified","J18","ICD10"
4145369,"Lingular pneumonia","426696003","SNOMED"
40553892,"AIDS with pneumococcal pneumonia","37721008","SNOMED"
45548106,"Pneumonia in parasitic diseases","J17.3","ICD10"
4141404,"Basal pneumonia due to unspecified organism","307763005","SNOMED"
40614339,"Pneumonia","60363000","SNOMED"
45562441,"Pneumonia due to other streptococci","J15.4","ICD10"
40479642,"Pneumonia due to Severe acute respiratory syndrome coronavirus","441590008","SNOMED"
40376581,"Cytomegalovirus pneumonia","186696008","SNOMED"
40396941,"[X]Other pneumonia, organism unspecified","196213008","SNOMED"
46269726,"Bronchopneumonia due to virus","10625751000119106","SNOMED"
35207951,"Pneumonia in diseases classified elsewhere","J17","ICD10"
4203846,"Postoperative aspiration pneumonia","438764004","SNOMED"
45586662,"Pneumonia due to Streptococcus pneumoniae","J13","ICD10"
40276913,"AIDS with pneumonia","111885006","SNOMED"
4334649,"Recurrent aspiration pneumonia","430969000","SNOMED"
37016927,"Pneumonia caused by Human coronavirus","713084008","SNOMED"
4116487,"Basal pneumonia","300999006","SNOMED"
1569467,"Pneumonia due to staphylococcus","J15.2","ICD10CM"
4052548,"Mononuclear interstitial pneumonia","233623000","SNOMED"
4051337,"Neonatal pneumonia","233619008","SNOMED"
40316593,"Hypostatic bronchopneumonia","155619002","SNOMED"
45542528,"Whooping cough due to Bordetella parapertussis with pneumonia","A37.11","ICD10CM"
254677,"Adenoviral pneumonia","41207000","SNOMED"
45552879,"Viral pneumonia, not elsewhere classified","J12","ICD10"
45543256,"Respiratory syncytial virus pneumonia","J12.1","ICD10"
35207938,"Pneumonia due to Streptococcus pneumoniae","J13","ICD10"
4110038,"Pneumonia due to specified organism NOS","195898003","SNOMED"
40316525,"Pneumonia NOS","155558003","SNOMED"
4237183,"Healthcare associated pneumonia","408679000","SNOMED"
4256894,"Healthcare associated Legionnaires' disease","408681003","SNOMED"
40395474,"Viral pneumonia","195880002","SNOMED"
436145,"Pneumonia due to respiratory syncytial virus","195881003","SNOMED"
135183,"Septicemia due to streptococcus pneumoniae","310668004","SNOMED"
46269708,"Bronchopneumonia due to anaerobic bacteria","10625031000119102","SNOMED"
4245006,"Bilateral bronchopneumonia","396286008","SNOMED"
40489912,"Sepsis due to Streptococcus pneumoniae","448421008","SNOMED"
4231983,"Infection due to Mycoplasma pneumoniae","406595002","SNOMED"
4293463,"Community acquired pneumonia","385093006","SNOMED"
4280213,"Unresolved lobar pneumonia","66429007","SNOMED"
45562443,"Hypostatic pneumonia, unspecified","J18.2","ICD10"
